Playlist,Playlist Slug,Position,Title,Artist,Spotify URI,Spotify URL,Spotify Track ID,Explicit
Munich Soundtrack,munich,5,Ein Kompliment,Sportfreunde Stiller,spotify:track:5QRkWkMabF6HJmQQm2HBVX,https://open.spotify.com/track/5QRkWkMabF6HJmQQm2HBVX,5QRkWkMabF6HJmQQm2HBVX,FALSE
Munich Soundtrack,munich,6,Nackert,LaBrassBanda,spotify:track:1zMejoRtwflkkJOcSJehrn,https://open.spotify.com/track/1zMejoRtwflkkJOcSJehrn,1zMejoRtwflkkJOcSJehrn,FALSE
Munich Soundtrack,munich,7,Lang scho nimmer g'sehn,Haindling,spotify:track:0sBGrN7HJqauFjizieV1Pe,https://open.spotify.com/track/0sBGrN7HJqauFjizieV1Pe,0sBGrN7HJqauFjizieV1Pe,FALSE
Munich Soundtrack,munich,8,Wo bist du?,Spider Murphy Gang,spotify:track:2ZuxVpXFUAEWpRRxlNXInA,https://open.spotify.com/track/2ZuxVpXFUAEWpRRxlNXInA,2ZuxVpXFUAEWpRRxlNXInA,FALSE
Munich Soundtrack,munich,9,Willy,Konstantin Wecker,spotify:track:0LhPqURDsPk6O6TWVp08q3,https://open.spotify.com/track/0LhPqURDsPk6O6TWVp08q3,0LhPqURDsPk6O6TWVp08q3,FALSE
Munich Soundtrack,munich,10,Bayern,Die Toten Hosen,spotify:track:6aOFZj1pYOyugpR27UN1A4,https://open.spotify.com/track/6aOFZj1pYOyugpR27UN1A4,6aOFZj1pYOyugpR27UN1A4,FALSE
Nashville Soundtrack,nashville,1,Ring of Fire,Johnny Cash,spotify:track:5rDkA2TFOImbiVenmnE9r4,https://open.spotify.com/track/5rDkA2TFOImbiVenmnE9r4,5rDkA2TFOImbiVenmnE9r4,FALSE
Nashville Soundtrack,nashville,2,Jolene,Dolly Parton,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,https://open.spotify.com/track/2SpEHTbUuebeLkgs9QB7Ue,2SpEHTbUuebeLkgs9QB7Ue,FALSE
Nashville Soundtrack,nashville,3,Coal Miner's Daughter,Loretta Lynn,spotify:track:30m1G9YyiwQzFG7QvAZzHE,https://open.spotify.com/track/30m1G9YyiwQzFG7QvAZzHE,30m1G9YyiwQzFG7QvAZzHE,FALSE
Nashville Soundtrack,nashville,4,Crazy,Patsy Cline,spotify:track:3Vxc7fLBmG8vNk6G6Va9Nz,https://open.spotify.com/track/3Vxc7fLBmG8vNk6G6Va9Nz,3Vxc7fLBmG8vNk6G6Va9Nz,FALSE
Nashville Soundtrack,nashville,5,Hey Good Lookin',Hank Williams,spotify:track:0F76EzCOmno4KJviO7iGNq,https://open.spotify.com/track/0F76EzCOmno4KJviO7iGNq,0F76EzCOmno4KJviO7iGNq,FALSE
Nashville Soundtrack,nashville,6,Use Somebody,Kings of Leon,spotify:track:5VGlqQANWDKJFl0MBG3sg2,https://open.spotify.com/track/5VGlqQANWDKJFl0MBG3sg2,5VGlqQANWDKJFl0MBG3sg2,FALSE
Nashville Soundtrack,nashville,7,Ain't It Fun,Paramore,spotify:track:1j8z4TTjJ1YOdoFEDwJTQa,https://open.spotify.com/track/1j8z4TTjJ1YOdoFEDwJTQa,1j8z4TTjJ1YOdoFEDwJTQa,FALSE
Nashville Soundtrack,nashville,8,"Steady, as She Goes",The Raconteurs,spotify:track:4xlEKYv7HmC8zXoJIbpZKM,https://open.spotify.com/track/4xlEKYv7HmC8zXoJIbpZKM,4xlEKYv7HmC8zXoJIbpZKM,FALSE
Nashville Soundtrack,nashville,9,Stand by Your Man,Tammy Wynette,spotify:track:6xatfNMI8NkY5XxRHAeiS4,https://open.spotify.com/track/6xatfNMI8NkY5XxRHAeiS4,6xatfNMI8NkY5XxRHAeiS4,FALSE
Nashville Soundtrack,nashville,10,Everlasting Love,Robert Knight,spotify:track:0YR8dAoJh6Hba2c9EvppJI,https://open.spotify.com/track/0YR8dAoJh6Hba2c9EvppJI,0YR8dAoJh6Hba2c9EvppJI,FALSE
New Orleans Soundtrack,new-orleans,1,Do You Know What It Means to Miss New Orleans,Louis Armstrong,spotify:track:7mfSpmpCbKqQ4y5P8yIsYV,https://open.spotify.com/track/7mfSpmpCbKqQ4y5P8yIsYV,7mfSpmpCbKqQ4y5P8yIsYV,FALSE
New Orleans Soundtrack,new-orleans,2,Walking to New Orleans,Fats Domino,spotify:track:5TcEq6qNQJ7HXeTxwB3ZGB,https://open.spotify.com/track/5TcEq6qNQJ7HXeTxwB3ZGB,5TcEq6qNQJ7HXeTxwB3ZGB,FALSE
New Orleans Soundtrack,new-orleans,3,Go to the Mardi Gras,Professor Longhair,spotify:track:4rD1fASq8xwni5VjLB09Ub,https://open.spotify.com/track/4rD1fASq8xwni5VjLB09Ub,4rD1fASq8xwni5VjLB09Ub,FALSE
New Orleans Soundtrack,new-orleans,4,Hey Pocky A-Way,The Meters,spotify:track:3QWref6eXBTcypIrVvFSTX,https://open.spotify.com/track/3QWref6eXBTcypIrVvFSTX,3QWref6eXBTcypIrVvFSTX,FALSE
New Orleans Soundtrack,new-orleans,5,Right Place Wrong Time,Dr. John,spotify:track:0I2ELF6uHlL4ABu9aFiou7,https://open.spotify.com/track/0I2ELF6uHlL4ABu9aFiou7,0I2ELF6uHlL4ABu9aFiou7,FALSE
New Orleans Soundtrack,new-orleans,6,Do Whatcha Wanna,Rebirth Brass Band,spotify:track:7CVfMYSnfP7663G9g6bKX4,https://open.spotify.com/track/7CVfMYSnfP7663G9g6bKX4,7CVfMYSnfP7663G9g6bKX4,FALSE
New Orleans Soundtrack,new-orleans,7,Drop Me Off in New Orleans,Kermit Ruffins,spotify:track:5PPG6S0didC96fCXpwtIDY,https://open.spotify.com/track/5PPG6S0didC96fCXpwtIDY,5PPG6S0didC96fCXpwtIDY,FALSE
New Orleans Soundtrack,new-orleans,8,Explode,Big Freedia,spotify:track:7CMfPwodyj6K2Envg1qxWa,https://open.spotify.com/track/7CMfPwodyj6K2Envg1qxWa,7CMfPwodyj6K2Envg1qxWa,FALSE
New Orleans Soundtrack,new-orleans,9,Choppa Style,Choppa,spotify:track:50fr7aJFdGsPgA66bxfRPG,https://open.spotify.com/track/50fr7aJFdGsPgA66bxfRPG,50fr7aJFdGsPgA66bxfRPG,FALSE
New Orleans Soundtrack,new-orleans,10,When the Saints Go Marching In,Louis Armstrong,spotify:track:3GMxobnrcay3xl6jJ7fbVz,https://open.spotify.com/track/3GMxobnrcay3xl6jJ7fbVz,3GMxobnrcay3xl6jJ7fbVz,FALSE
New Orleans Soundtrack,new-orleans,11,Iko Iko,The Dixie Cups,spotify:track:2xZPpUIcajScKX99PH0fD9,https://open.spotify.com/track/2xZPpUIcajScKX99PH0fD9,2xZPpUIcajScKX99PH0fD9,FALSE
New Orleans Soundtrack,new-orleans,12,Hurricane Season,Trombone Shorty,spotify:track:10yqXWUbVgZy0XzonDOIgs,https://open.spotify.com/track/10yqXWUbVgZy0XzonDOIgs,10yqXWUbVgZy0XzonDOIgs,FALSE
New York Soundtrack,new-york,1,"Theme from New York, New York",Frank Sinatra,spotify:track:0K2WjMLZYr09LKwurGRYRE,https://open.spotify.com/track/0K2WjMLZYr09LKwurGRYRE,0K2WjMLZYr09LKwurGRYRE,FALSE
New York Soundtrack,new-york,2,Empire State of Mind,JAY-Z,spotify:track:2igwFfvr1OAGX9SKDCPBwO,https://open.spotify.com/track/2igwFfvr1OAGX9SKDCPBwO,2igwFfvr1OAGX9SKDCPBwO,TRUE
New York Soundtrack,new-york,3,New York State of Mind,Billy Joel,spotify:track:6yjKlmm7vOszkXEUku1EM1,https://open.spotify.com/track/6yjKlmm7vOszkXEUku1EM1,6yjKlmm7vOszkXEUku1EM1,FALSE
New York Soundtrack,new-york,4,I'm Waiting for the Man,The Velvet Underground,spotify:track:3fElupNRLRJ0tbUDahPrAb,https://open.spotify.com/track/3fElupNRLRJ0tbUDahPrAb,3fElupNRLRJ0tbUDahPrAb,FALSE
New York Soundtrack,new-york,5,No Sleep till Brooklyn,Beastie Boys,spotify:track:5qxChyzKLEyoPJ5qGrdurN,https://open.spotify.com/track/5qxChyzKLEyoPJ5qGrdurN,5qxChyzKLEyoPJ5qGrdurN,TRUE
New York Soundtrack,new-york,6,The Only Living Boy in New York,Simon & Garfunkel,spotify:track:5MbXzXGbqobR8xPVPs8OXA,https://open.spotify.com/track/5MbXzXGbqobR8xPVPs8OXA,5MbXzXGbqobR8xPVPs8OXA,FALSE
New York Soundtrack,new-york,7,"New York, I Love You but You're Bringing Me Down",LCD Soundsystem,spotify:track:5rAff9XfcWx7rguN3t0fkW,https://open.spotify.com/track/5rAff9XfcWx7rguN3t0fkW,5rAff9XfcWx7rguN3t0fkW,FALSE
New York Soundtrack,new-york,8,N.Y. State of Mind,Nas,spotify:track:0trHOzAhNpGCsGBEu7dOJo,https://open.spotify.com/track/0trHOzAhNpGCsGBEu7dOJo,0trHOzAhNpGCsGBEu7dOJo,TRUE
New York Soundtrack,new-york,9,The Message,Grandmaster Flash and the Furious Five,spotify:track:32X0tTPXoWYNld9y1RRbFI,https://open.spotify.com/track/32X0tTPXoWYNld9y1RRbFI,32X0tTPXoWYNld9y1RRbFI,FALSE
New York Soundtrack,new-york,10,Sheena Is a Punk Rocker,Ramones,spotify:track:61MZN0yyMWSEwrLPUUGfgJ,https://open.spotify.com/track/61MZN0yyMWSEwrLPUUGfgJ,61MZN0yyMWSEwrLPUUGfgJ,FALSE
Orchard Park Soundtrack,orchard-park,1,Thunderstruck,AC/DC,spotify:track:57bgtoPSgt236HzfBOd8kj,https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj,57bgtoPSgt236HzfBOd8kj,FALSE
Orchard Park Soundtrack,orchard-park,2,We're Not Gonna Take It,Twisted Sister,spotify:track:5X79VgaOn8pDTpTKu3PixN,https://open.spotify.com/track/5X79VgaOn8pDTpTKu3PixN,5X79VgaOn8pDTpTKu3PixN,FALSE
Orchard Park Soundtrack,orchard-park,3,Jump Around,House of Pain,spotify:track:6JymsaWDHk2Yj4e0yNBIFH,https://open.spotify.com/track/6JymsaWDHk2Yj4e0yNBIFH,6JymsaWDHk2Yj4e0yNBIFH,FALSE
Orchard Park Soundtrack,orchard-park,4,Crazy Train,Ozzy Osbourne,spotify:track:7ACxUo21jtTHzy7ZEV56vU,https://open.spotify.com/track/7ACxUo21jtTHzy7ZEV56vU,7ACxUo21jtTHzy7ZEV56vU,FALSE
Orchard Park Soundtrack,orchard-park,5,Livin' on a Prayer,Bon Jovi,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,https://open.spotify.com/track/37ZJ0p5Jm13JPevGcx4SkF,37ZJ0p5Jm13JPevGcx4SkF,FALSE
Orchard Park Soundtrack,orchard-park,6,Don't Stop Believin',Journey,spotify:track:77NNZQSqzLNqh2A9JhLRkg,https://open.spotify.com/track/77NNZQSqzLNqh2A9JhLRkg,77NNZQSqzLNqh2A9JhLRkg,FALSE
Orchard Park Soundtrack,orchard-park,7,All Summer Long,Kid Rock,spotify:track:5rX6C5QVvvZB7XckETNych,https://open.spotify.com/track/5rX6C5QVvvZB7XckETNych,5rX6C5QVvvZB7XckETNych,FALSE
Orchard Park Soundtrack,orchard-park,8,Enter Sandman,Metallica,spotify:track:3DwQ7AH3xGD9h65ezslm6q,https://open.spotify.com/track/3DwQ7AH3xGD9h65ezslm6q,3DwQ7AH3xGD9h65ezslm6q,FALSE
Orchard Park Soundtrack,orchard-park,9,It Takes Two,Rob Base & DJ EZ Rock,spotify:track:0gFB5H3pHN13ERt2FyMuWi,https://open.spotify.com/track/0gFB5H3pHN13ERt2FyMuWi,0gFB5H3pHN13ERt2FyMuWi,FALSE
Orchard Park Soundtrack,orchard-park,10,Sweet Caroline,Neil Diamond,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,https://open.spotify.com/track/62AuGbAkt8Ox2IrFFb8GKV,62AuGbAkt8Ox2IrFFb8GKV,FALSE
Paris Soundtrack,paris,1,La Vie en Rose,Édith Piaf,spotify:track:3lAun9V0YdTlCSIEXPvfsY,https://open.spotify.com/track/3lAun9V0YdTlCSIEXPvfsY,3lAun9V0YdTlCSIEXPvfsY,FALSE
Paris Soundtrack,paris,2,La Bohème,Charles Aznavour,spotify:track:1WvvmEowf7hiz5EnyAwtTj,https://open.spotify.com/track/1WvvmEowf7hiz5EnyAwtTj,1WvvmEowf7hiz5EnyAwtTj,FALSE
Paris Soundtrack,paris,3,Les Champs-Élysées,Joe Dassin,spotify:track:4Wivm22R3D8WxExv39k25M,https://open.spotify.com/track/4Wivm22R3D8WxExv39k25M,4Wivm22R3D8WxExv39k25M,FALSE
Paris Soundtrack,paris,4,"Non, Je Ne Regrette Rien",Édith Piaf,spotify:track:3dkIE8P7hvl3tHl9KSb6dA,https://open.spotify.com/track/3dkIE8P7hvl3tHl9KSb6dA,3dkIE8P7hvl3tHl9KSb6dA,FALSE
Paris Soundtrack,paris,5,Around the World,Daft Punk,spotify:track:1pKYYY0dkg23sQQXi0Q5zN,https://open.spotify.com/track/1pKYYY0dkg23sQQXi0Q5zN,1pKYYY0dkg23sQQXi0Q5zN,FALSE
Paris Soundtrack,paris,6,Je t'aime... moi non plus,Serge Gainsbourg,spotify:track:5P0tWr5JZqDoi5wq2OalFH,https://open.spotify.com/track/5P0tWr5JZqDoi5wq2OalFH,5P0tWr5JZqDoi5wq2OalFH,FALSE
Paris Soundtrack,paris,7,"Il est cinq heures, Paris s'éveille",Jacques Dutronc,spotify:track:2CLeotsLhEUu0qkj56vbUj,https://open.spotify.com/track/2CLeotsLhEUu0qkj56vbUj,2CLeotsLhEUu0qkj56vbUj,FALSE
Paris Soundtrack,paris,8,1901,Phoenix,spotify:track:68hYdj3GepWm2R202KhJT7,https://open.spotify.com/track/68hYdj3GepWm2R202KhJT7,68hYdj3GepWm2R202KhJT7,FALSE
Paris Soundtrack,paris,9,Je veux,Zaz,spotify:track:734dz1YaFITwawPpM25fSt,https://open.spotify.com/track/734dz1YaFITwawPpM25fSt,734dz1YaFITwawPpM25fSt,FALSE
Paris Soundtrack,paris,10,Sous le ciel de Paris,Yves Montand,spotify:track:2tSpxPGywYcnfanQIT30gs,https://open.spotify.com/track/2tSpxPGywYcnfanQIT30gs,2tSpxPGywYcnfanQIT30gs,FALSE
Philadelphia Soundtrack,philadelphia,1,Streets of Philadelphia,Bruce Springsteen,spotify:track:3fbnbn6A5O5RNb08tlUEgd,https://open.spotify.com/track/3fbnbn6A5O5RNb08tlUEgd,3fbnbn6A5O5RNb08tlUEgd,FALSE
Philadelphia Soundtrack,philadelphia,2,Motownphilly,Boyz II Men,spotify:track:4LxIGAVfcQIw0zAQRyFhU8,https://open.spotify.com/track/4LxIGAVfcQIw0zAQRyFhU8,4LxIGAVfcQIw0zAQRyFhU8,FALSE
Philadelphia Soundtrack,philadelphia,3,She's Gone,Daryl Hall & John Oates,spotify:track:5dFoWIiJ2814hRwMYDcFiU,https://open.spotify.com/track/5dFoWIiJ2814hRwMYDcFiU,5dFoWIiJ2814hRwMYDcFiU,FALSE
Philadelphia Soundtrack,philadelphia,4,Back Stabbers,The O'Jays,spotify:track:0KpMY3D2G8253VTZbDBUmA,https://open.spotify.com/track/0KpMY3D2G8253VTZbDBUmA,0KpMY3D2G8253VTZbDBUmA,FALSE
Philadelphia Soundtrack,philadelphia,5,Dreams and Nightmares,Meek Mill,spotify:track:42zd6DYQ4o4SECmTITrM1U,https://open.spotify.com/track/42zd6DYQ4o4SECmTITrM1U,42zd6DYQ4o4SECmTITrM1U,TRUE
Philadelphia Soundtrack,philadelphia,6,Gonna Fly Now (Theme from Rocky),Bill Conti,spotify:track:7iXYRR70wewzVYzWScm99j,https://open.spotify.com/track/7iXYRR70wewzVYzWScm99j,7iXYRR70wewzVYzWScm99j,FALSE
Philadelphia Soundtrack,philadelphia,7,"Fly, Eagles Fly",Philadelphia Eagles,spotify:track:2Ng9RDWD3rLUeeHjxyP1Dl,https://open.spotify.com/track/2Ng9RDWD3rLUeeHjxyP1Dl,2Ng9RDWD3rLUeeHjxyP1Dl,FALSE
Philadelphia Soundtrack,philadelphia,8,You Got Me,The Roots,spotify:track:4pdLZsxq0y5oJDb6Cxlokw,https://open.spotify.com/track/4pdLZsxq0y5oJDb6Cxlokw,4pdLZsxq0y5oJDb6Cxlokw,TRUE
Philadelphia Soundtrack,philadelphia,9,Lady Marmalade,Patti LaBelle,spotify:track:3GGcwG519BTMdvMeFy7meT,https://open.spotify.com/track/3GGcwG519BTMdvMeFy7meT,3GGcwG519BTMdvMeFy7meT,FALSE
Philadelphia Soundtrack,philadelphia,10,The Twist,Chubby Checker,spotify:track:4YCnTYbq3oL1Lqpyxg33CU,https://open.spotify.com/track/4YCnTYbq3oL1Lqpyxg33CU,4YCnTYbq3oL1Lqpyxg33CU,FALSE
Phoenix Soundtrack,phoenix,1,Rebel-Rouser,Duane Eddy,spotify:track:6V7rqryzTEmHHIvIPFuGSR,https://open.spotify.com/track/6V7rqryzTEmHHIvIPFuGSR,6V7rqryzTEmHHIvIPFuGSR,FALSE
Phoenix Soundtrack,phoenix,2,Everywhere,Michelle Branch,spotify:track:1u0l8zWpQeMYStFkc2mLD7,https://open.spotify.com/track/1u0l8zWpQeMYStFkc2mLD7,1u0l8zWpQeMYStFkc2mLD7,FALSE
Phoenix Soundtrack,phoenix,3,What Was I Thinkin',Dierks Bentley,spotify:track:0r8iDf65NHgFgZOGLwj5r8,https://open.spotify.com/track/0r8iDf65NHgFgZOGLwj5r8,0r8iDf65NHgFgZOGLwj5r8,FALSE
Phoenix Soundtrack,phoenix,4,Numb,Linkin Park,spotify:track:2nLtzopw4rPReszdYBJU6h,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,2nLtzopw4rPReszdYBJU6h,FALSE
Phoenix Soundtrack,phoenix,5,Girls Do What They Want,The Maine,spotify:track:3nOjVAn9ohlCATDl1040v6,https://open.spotify.com/track/3nOjVAn9ohlCATDl1040v6,3nOjVAn9ohlCATDl1040v6,FALSE
Phoenix Soundtrack,phoenix,6,No Air,Jordin Sparks,spotify:track:1jUA4rb6ZCv4gby4YU53xq,https://open.spotify.com/track/1jUA4rb6ZCv4gby4YU53xq,1jUA4rb6ZCv4gby4YU53xq,FALSE
Phoenix Soundtrack,phoenix,7,Found Out About You,Gin Blossoms,spotify:track:5WmDRnuGYo31xrWNDcYaps,https://open.spotify.com/track/5WmDRnuGYo31xrWNDcYaps,5WmDRnuGYo31xrWNDcYaps,FALSE
Phoenix Soundtrack,phoenix,8,Sweetness,Jimmy Eat World,spotify:track:429IbFR4yp2J81CeTwF5iY,https://open.spotify.com/track/429IbFR4yp2J81CeTwF5iY,429IbFR4yp2J81CeTwF5iY,FALSE
Phoenix Soundtrack,phoenix,9,Landslide,Stevie Nicks,spotify:track:5fprEY6WEN1wvFXkgfb22C,https://open.spotify.com/track/5fprEY6WEN1wvFXkgfb22C,5fprEY6WEN1wvFXkgfb22C,FALSE
Phoenix Soundtrack,phoenix,10,I'm Eighteen,Alice Cooper,spotify:track:3YU9X8ryOR20beT7wOlDIJ,https://open.spotify.com/track/3YU9X8ryOR20beT7wOlDIJ,3YU9X8ryOR20beT7wOlDIJ,FALSE
Pittsburgh Soundtrack,pittsburgh,1,Black and Yellow,Wiz Khalifa,spotify:track:5A6OHHy73AR5tLxgTc98zz,https://open.spotify.com/track/5A6OHHy73AR5tLxgTc98zz,5A6OHHy73AR5tLxgTc98zz,TRUE
Pittsburgh Soundtrack,pittsburgh,2,Frick Park Market,Mac Miller,spotify:track:66rtLb2z7DJYznSQJqECAp,https://open.spotify.com/track/66rtLb2z7DJYznSQJqECAp,66rtLb2z7DJYznSQJqECAp,TRUE
Pittsburgh Soundtrack,pittsburgh,3,Party on Fifth Ave.,Mac Miller,spotify:track:27Ms3vSnrfyrzpb7mbXeNp,https://open.spotify.com/track/27Ms3vSnrfyrzpb7mbXeNp,27Ms3vSnrfyrzpb7mbXeNp,TRUE
Pittsburgh Soundtrack,pittsburgh,4,Ah! Leah!,Donnie Iris,spotify:track:3ifaGhNHnCPQ9zdnOfolcZ,https://open.spotify.com/track/3ifaGhNHnCPQ9zdnOfolcZ,3ifaGhNHnCPQ9zdnOfolcZ,FALSE
Pittsburgh Soundtrack,pittsburgh,5,Pumping Iron,Joe Grushecky and The Houserockers,spotify:track:4DEiYlGCQ1qKMKbNyGTEqh,https://open.spotify.com/track/4DEiYlGCQ1qKMKbNyGTEqh,4DEiYlGCQ1qKMKbNyGTEqh,FALSE
Pittsburgh Soundtrack,pittsburgh,6,Forever,Code Orange,spotify:track:1G6czdqgskwJ4cBgx9CDAJ,https://open.spotify.com/track/1G6czdqgskwJ4cBgx9CDAJ,1G6czdqgskwJ4cBgx9CDAJ,FALSE
Pittsburgh Soundtrack,pittsburgh,7,Here We Go,Roger Wood,spotify:track:5lnmc7WocSUXrKWtgA6pLT,https://open.spotify.com/track/5lnmc7WocSUXrKWtgA6pLT,5lnmc7WocSUXrKWtgA6pLT,FALSE
Pittsburgh Soundtrack,pittsburgh,8,Renegade,Styx,spotify:track:1CQqupcyMg7176PPmIVmSj,https://open.spotify.com/track/1CQqupcyMg7176PPmIVmSj,1CQqupcyMg7176PPmIVmSj,FALSE
Pittsburgh Soundtrack,pittsburgh,9,We Are Family,Sister Sledge,spotify:track:5IKLwqBQG6KU6MP2zP80Nu,https://open.spotify.com/track/5IKLwqBQG6KU6MP2zP80Nu,5IKLwqBQG6KU6MP2zP80Nu,FALSE
Pittsburgh Soundtrack,pittsburgh,10,Party Hard,Andrew W.K.,spotify:track:0E0bZtTG39K95uRjqBo1Mx,https://open.spotify.com/track/0E0bZtTG39K95uRjqBo1Mx,0E0bZtTG39K95uRjqBo1Mx,FALSE
Raleigh Soundtrack,raleigh,1,'74-'75,The Connells,spotify:track:2MAVcVr2oylw2OZ3hojWYj,https://open.spotify.com/track/2MAVcVr2oylw2OZ3hojWYj,2MAVcVr2oylw2OZ3hojWYj,FALSE
Raleigh Soundtrack,raleigh,2,Slack Motherf***er,Superchunk,spotify:track:4yJV8K7gH8mUgOJCAz8GeN,https://open.spotify.com/track/4yJV8K7gH8mUgOJCAz8GeN,4yJV8K7gH8mUgOJCAz8GeN,FALSE
Raleigh Soundtrack,raleigh,3,16 Days,Whiskeytown,spotify:track:3aFMz2anc9vurZw6bPunI6,https://open.spotify.com/track/3aFMz2anc9vurZw6bPunI6,3aFMz2anc9vurZw6bPunI6,FALSE
Raleigh Soundtrack,raleigh,4,Albatross,Corrosion of Conformity,spotify:track:3CtKSQyQPdzA2u7n9tjJw2,https://open.spotify.com/track/3CtKSQyQPdzA2u7n9tjJw2,3CtKSQyQPdzA2u7n9tjJw2,FALSE
Raleigh Soundtrack,raleigh,5,Coffee,Sylvan Esso,spotify:track:3P29hVmGN5muYZH8SSZTXb,https://open.spotify.com/track/3P29hVmGN5muYZH8SSZTXb,3P29hVmGN5muYZH8SSZTXb,FALSE
Raleigh Soundtrack,raleigh,6,Bottom of the River,Delta Rae,spotify:track:2LzyUfJdRp3uqTrITBJXEY,https://open.spotify.com/track/2LzyUfJdRp3uqTrITBJXEY,2LzyUfJdRp3uqTrITBJXEY,FALSE
Raleigh Soundtrack,raleigh,7,Lovin' It,Little Brother,spotify:track:6piDHcH0vdPWzIg2uU2q3K,https://open.spotify.com/track/6piDHcH0vdPWzIg2uU2q3K,6piDHcH0vdPWzIg2uU2q3K,TRUE
Raleigh Soundtrack,raleigh,8,"New York, New York",Ryan Adams,spotify:track:4snBTILMGyRKErKygwoDkE,https://open.spotify.com/track/4snBTILMGyRKErKygwoDkE,4snBTILMGyRKErKygwoDkE,FALSE
Raleigh Soundtrack,raleigh,9,Black and White,The dB's,spotify:track:3DZK5RJDika23eg6USz39X,https://open.spotify.com/track/3DZK5RJDika23eg6USz39X,3DZK5RJDika23eg6USz39X,FALSE
Raleigh Soundtrack,raleigh,10,Sassy,Rapsody,spotify:track:13thLit2vmo1qePjSFP01c,https://open.spotify.com/track/13thLit2vmo1qePjSFP01c,13thLit2vmo1qePjSFP01c,TRUE
Richmond Soundtrack,richmond,1,Brown Sugar,D'Angelo,spotify:track:7rt0kEDWRg3pgTZJKuszoE,https://open.spotify.com/track/7rt0kEDWRg3pgTZJKuszoE,7rt0kEDWRg3pgTZJKuszoE,TRUE
Richmond Soundtrack,richmond,2,Redneck,Lamb of God,spotify:track:1WZVnw0YWc7OLkVijEargx,https://open.spotify.com/track/1WZVnw0YWc7OLkVijEargx,1WZVnw0YWc7OLkVijEargx,TRUE
Richmond Soundtrack,richmond,3,I'm Yours,Jason Mraz,spotify:track:1EzrEOXmMH3G43AXT1y7pA,https://open.spotify.com/track/1EzrEOXmMH3G43AXT1y7pA,1EzrEOXmMH3G43AXT1y7pA,FALSE
Richmond Soundtrack,richmond,4,Ants Marching,Dave Matthews Band,spotify:track:2FfZg072w8RoxlMOR7M4CT,https://open.spotify.com/track/2FfZg072w8RoxlMOR7M4CT,2FfZg072w8RoxlMOR7M4CT,FALSE
Richmond Soundtrack,richmond,5,Life Less Ordinary,Carbon Leaf,spotify:track:74OLeDsyhWDNZgoAjIIw9I,https://open.spotify.com/track/74OLeDsyhWDNZgoAjIIw9I,74OLeDsyhWDNZgoAjIIw9I,FALSE
Richmond Soundtrack,richmond,6,The Way It Is,Bruce Hornsby and the Range,spotify:track:6V50MyHPGhEmwYu0Wdyf0t,https://open.spotify.com/track/6V50MyHPGhEmwYu0Wdyf0t,6V50MyHPGhEmwYu0Wdyf0t,FALSE
Richmond Soundtrack,richmond,7,Sick of You,GWAR,spotify:track:5VLO9fzXQ3oUxDAWQ9327o,https://open.spotify.com/track/5VLO9fzXQ3oUxDAWQ9327o,5VLO9fzXQ3oUxDAWQ9327o,TRUE
Richmond Soundtrack,richmond,8,Low,Cracker,spotify:track:6ctbCIikHbC6tSOL1rewQX,https://open.spotify.com/track/6ctbCIikHbC6tSOL1rewQX,6ctbCIikHbC6tSOL1rewQX,FALSE
Richmond Soundtrack,richmond,9,Say Aah,Trey Songz,spotify:track:2fQ6sBFWaLv2Gxos4igHLy,https://open.spotify.com/track/2fQ6sBFWaLv2Gxos4igHLy,2fQ6sBFWaLv2Gxos4igHLy,FALSE
Richmond Soundtrack,richmond,10,Untitled (How Does It Feel),D'Angelo,spotify:track:4oPNN7syJYSjzDhRerF966,https://open.spotify.com/track/4oPNN7syJYSjzDhRerF966,4oPNN7syJYSjzDhRerF966,FALSE
Rio de Janeiro Soundtrack,rio-de-janeiro,1,Garota de Ipanema,Antônio Carlos Jobim,spotify:track:2vTDA7mOYWtuduCylWfiFd,https://open.spotify.com/track/2vTDA7mOYWtuduCylWfiFd,2vTDA7mOYWtuduCylWfiFd,FALSE
Rio de Janeiro Soundtrack,rio-de-janeiro,2,"Mas, Que Nada!",Jorge Ben Jor,spotify:track:6U03Orwr5Dxt8jahLnQpYV,https://open.spotify.com/track/6U03Orwr5Dxt8jahLnQpYV,6U03Orwr5Dxt8jahLnQpYV,FALSE
Rio de Janeiro Soundtrack,rio-de-janeiro,3,Chega de Saudade,João Gilberto,spotify:track:6ZVkcZXg252nVEbMETBT1d,https://open.spotify.com/track/6ZVkcZXg252nVEbMETBT1d,6ZVkcZXg252nVEbMETBT1d,FALSE
Rio de Janeiro Soundtrack,rio-de-janeiro,4,Aquele Abraço,Gilberto Gil,spotify:track:7CjSjWTdVPD0ov82Qz55Xb,https://open.spotify.com/track/7CjSjWTdVPD0ov82Qz55Xb,7CjSjWTdVPD0ov82Qz55Xb,FALSE
